# index, name, _pos
4979,5290,"array([ 0.18071982, -0.48912484])"
4980,3436,"array([ 0.09718032, -0.44626722])"
4981,1674,"array([ 0.09789265, -0.45052091])"
4982,1734,"array([ 0.07178204, -0.43811336])"
4983,5054,"array([ 0.11496102, -0.48025365])"
4984,3472,"array([ 0.07458314, -0.4407142 ])"
4985,3376,"array([ 0.15414237, -0.58960964])"
4986,685,"array([ 0.14455721, -0.40572161])"
4987,5241,"array([ 0.18656635, -0.27035074])"
4988,688,"array([ 0.21166832, -0.42865926])"
4989,1536,"array([ 0.27308276, -0.30619979])"
4990,4866,"array([ 0.13225752, -0.493215  ])"
4991,1525,"array([ 0.08606958, -0.46939552])"
4992,2056,"array([ 0.06145735, -0.49547796])"
4993,2868,"array([ 0.13951075, -0.40181122])"
4994,694,"array([ 0.20666612, -0.36184897])"
4995,2434,"array([ 0.18868786, -0.33192982])"
4996,5153,"array([ 0.18880042, -0.32684583])"
4997,4138,"array([-0.08923965, -0.61406312])"
4998,3367,"array([-0.10114087, -0.59861448])"
4999,3248,"array([-0.09572451, -0.61073636])"
5000,2431,"array([-0.11469665, -0.60969747])"
5001,846,"array([-0.1081659 , -0.60458663])"
5002,970,"array([-0.1110266 , -0.59046274])"
5003,3114,"array([ 0.08550194, -0.37179251])"
5004,1278,"array([ 0.10795693, -0.38957166])"
5005,1356,"array([ 0.10967055, -0.35924781])"
5006,699,"array([ 0.19877856, -0.28343767])"
5007,3566,"array([ 0.21024784, -0.31377368])"
5008,5043,"array([ 0.1909802, -0.3266913])"
5009,713,"array([ 0.10788238, -0.32876254])"
5010,1653,"array([-0.09716764, -0.58223407])"
5011,5434,"array([-0.07949956, -0.57851749])"
5012,3920,"array([-0.09601816, -0.5872993 ])"
5013,2764,"array([-0.08060679, -0.58734202])"
5014,706,"array([ 0.13935308, -0.60304434])"
5015,5328,"array([ 0.1348981 , -0.58854293])"
5016,1252,"array([ 0.184399  , -0.27563653])"
5017,3786,"array([-0.10272672, -0.57813918])"
5018,967,"array([-0.11668872, -0.57752528])"
5019,1537,"array([ 0.17710489, -0.41998601])"
5020,4429,"array([ 0.15955499, -0.35413273])"
5021,5214,"array([ 0.22418096, -0.4142186 ])"
5022,2995,"array([ 0.14393258, -0.42336712])"
5023,3771,"array([ 0.11945819, -0.26512455])"
5024,715,"array([ 0.17774604, -0.48771488])"
5025,870,"array([ 0.17924176, -0.50381116])"
5026,825,"array([ 0.16230732, -0.50662307])"
5027,4546,"array([ 0.197379  , -0.48853677])"
5028,1442,"array([ 0.10216507, -0.36237739])"
5029,719,"array([ 0.12406544, -0.59810415])"
5030,5181,"array([ 0.12356382, -0.58417758])"
5031,4724,"array([ 0.12913772, -0.60369672])"
5032,3962,"array([-0.03754714, -0.62006129])"
5033,3860,"array([-0.04329025, -0.6028186 ])"
5034,1834,"array([-0.03526175, -0.63804986])"
5035,4778,"array([ 0.20871416, -0.35882563])"
5036,4541,"array([-0.02980277, -0.46965529])"
5037,3867,"array([ 0.24087062, -0.27687471])"
5038,5235,"array([ 0.17278417, -0.35353619])"
5039,5429,"array([ 0.13341534, -0.38401622])"
5040,4111,"array([ 0.19366714, -0.33725322])"
5041,2607,"array([ 0.23479865, -0.35472711])"
5042,1137,"array([ 0.27243378, -0.29052246])"
5043,735,"array([ 0.18609982, -0.39666861])"
5044,1176,"array([ 0.07281153, -0.52248882])"
5045,2952,"array([ 0.07076492, -0.51903173])"
5046,4071,"array([ 0.18132426, -0.28183318])"
5047,4872,"array([-0.01893767, -0.52819894])"
5048,5200,"array([ 0.13533248, -0.29888633])"
5049,3445,"array([ 0.13474156, -0.28109725])"
5050,4078,"array([ 0.18926734, -0.30501922])"
5051,1924,"array([ 0.09613167, -0.29397706])"
5052,1048,"array([ 0.10296698, -0.39031985])"
5053,2093,"array([ 0.12748991, -0.29391199])"
5054,4704,"array([ 0.21857869, -0.28013837])"
5055,752,"array([ 0.08219187, -0.4676556 ])"
5056,4074,"array([ 0.20515236, -0.3312736 ])"
5057,2373,"array([ 0.24815722, -0.31987107])"
5058,4200,"array([ 0.23417832, -0.38170169])"
5059,754,"array([ 0.14161197, -0.36741215])"
5060,4143,"array([ 0.14169564, -0.40612267])"
5061,2040,"array([ 0.10189426, -0.38601288])"
5062,3469,"array([ 0.13411389, -0.29656701])"
5063,5064,"array([ 0.19431023, -0.32503308])"
5064,1623,"array([ 0.20922578, -0.3374536 ])"
5065,758,"array([-0.07469695, -0.56805561])"
5066,4950,"array([ 0.14083036, -0.33157224])"
5067,4648,"array([ 0.21874318, -0.37280255])"
5068,5423,"array([ 0.26061905, -0.3765097 ])"
5069,1147,"array([ 0.10330314, -0.37826041])"
5070,934,"array([ 0.14299121, -0.31221129])"
5071,2857,"array([ 0.13718926, -0.36046782])"
5072,5179,"array([ 0.12171194, -0.30278648])"
5073,2453,"array([ 0.1680326 , -0.39748806])"
5074,1892,"array([ 0.11873029, -0.27768173])"
5075,3988,"array([ 0.12942257, -0.31831829])"
5076,4586,"array([ 0.24526292, -0.41368987])"
5077,1296,"array([ 0.25352308, -0.37813362])"
5078,5185,"array([ 0.21643823, -0.24825053])"
5079,1753,"array([ 0.17337685, -0.31908637])"
5080,2850,"array([ 0.20607215, -0.29509475])"
5081,5336,"array([ 0.17698515, -0.27535024])"
5082,3537,"array([ 0.18241457, -0.29768698])"
5083,1956,"array([ 0.17063844, -0.30436091])"
5084,4459,"array([ 0.20640168, -0.26511171])"
5085,1673,"array([ 0.18343039, -0.33049434])"
5086,2218,"array([ 0.14902445, -0.29508118])"
5087,3901,"array([ 0.20596092, -0.30911677])"
5088,5416,"array([ 0.10950536, -0.29685476])"
5089,4376,"array([ 0.11192363, -0.28046619])"
5090,3732,"array([ 0.08881444, -0.27751441])"
5091,4550,"array([ 0.09444883, -0.2836783 ])"
5092,3536,"array([ 0.12559669, -0.28117092])"
5093,4478,"array([ 0.09844256, -0.30477367])"
5094,3299,"array([ 0.11323664, -0.32828049])"
5095,3196,"array([ 0.11476911, -0.33672815])"
5096,5312,"array([ 0.12190032, -0.33749962])"
5097,4367,"array([ 0.11022122, -0.29013249])"
5098,2194,"array([ 0.1210886, -0.3201977])"
5099,4221,"array([-0.01886348, -0.50338696])"
5100,3030,"array([-0.02580307, -0.50319004])"
5101,2286,"array([ 0.00395876, -0.51443135])"
5102,2925,"array([ 0.00094032, -0.48143108])"
5103,4890,"array([ 0.07509479, -0.42212456])"
5104,5399,"array([ 0.11903416, -0.45418016])"
5105,795,"array([ 0.10021475, -0.29403576])"
5106,5113,"array([ 0.09582562, -0.30131223])"
5107,4658,"array([ 0.12779487, -0.41804622])"
5108,879,"array([ 0.15931024, -0.42847458])"
5109,800,"array([ 0.10224092, -0.35319399])"
5110,935,"array([-0.01004145, -0.48537906])"
5111,2671,"array([ 0.026546  , -0.50010248])"
5112,1042,"array([ 0.1349265 , -0.44682345])"
5113,5395,"array([ 0.14202917, -0.28016383])"
5114,1587,"array([ 0.14705189, -0.40503189])"
5115,872,"array([ 0.19347135, -0.42149308])"
5116,3179,"array([ 0.18605647, -0.4255614 ])"
5117,2339,"array([-0.05828328, -0.54815234])"
5118,3485,"array([-0.04909853, -0.54313929])"
5119,814,"array([ 0.24425536, -0.35435589])"
5120,5373,"array([ 0.1616511 , -0.31887254])"
5121,3928,"array([ 0.12250016, -0.47003943])"
5122,5063,"array([ 0.1116155 , -0.47882408])"
5123,874,"array([ 0.0936775 , -0.46017466])"
5124,5229,"array([ 0.09528663, -0.46711748])"
5125,820,"array([ 0.10216605, -0.34067158])"
5126,1662,"array([ 0.20392898, -0.3187205 ])"
5127,2876,"array([ 0.21380633, -0.41406411])"
5128,824,"array([ 0.06550456, -0.4538771 ])"
5129,2464,"array([ 0.05429162, -0.48846233])"
5130,5121,"array([ 0.19288101, -0.52636535])"
5131,4471,"array([ 0.12549126, -0.38113896])"
5132,3230,"array([ 0.23097749, -0.42771455])"
5133,5366,"array([ 0.26051789, -0.27766644])"
5134,3242,"array([ 0.19398701, -0.43513486])"
5135,3956,"array([ 0.21808098, -0.44821341])"
5136,844,"array([ 0.22084236, -0.42070548])"
5137,2664,"array([-0.02557797, -0.52066424])"
5138,847,"array([ 0.11751832, -0.40109507])"
5139,1906,"array([ 0.07044927, -0.44551302])"
5140,950,"array([ 0.10190454, -0.44843216])"
5141,4919,"array([ 0.05109735, -0.44698948])"
5142,4008,"array([ 0.06100882, -0.43934868])"
5143,1108,"array([ 0.07715151, -0.45171859])"
5144,3473,"array([ 0.07678899, -0.44292246])"
5145,2659,"array([ 0.05728164, -0.43474215])"
5146,3843,"array([-0.00274548, -0.56765203])"
5147,3287,"array([ 0.18311305, -0.35714209])"
5148,1728,"array([ 0.13327522, -0.39102853])"
5149,1214,"array([ 0.14126761, -0.3476561 ])"
5150,4791,"array([ 0.1518893 , -0.25157595])"
5151,1178,"array([ 0.19321502, -0.26792871])"
5152,1845,"array([ 0.07631013, -0.43091227])"
5153,2419,"array([ 0.06358582, -0.44960814])"
5154,3215,"array([ 0.11118066, -0.4439575 ])"
5155,4353,"array([ 0.06508126, -0.49118317])"
5156,863,"array([ 0.08863037, -0.42416958])"
5157,2808,"array([ 0.16670187, -0.4166406 ])"
5158,866,"array([ 0.00284419, -0.53726529])"
5159,3209,"array([ 0.15002491, -0.4722438 ])"
5160,2287,"array([ 0.14192346, -0.49080969])"
5161,2555,"array([ 0.15470223, -0.47484338])"
5162,5177,"array([ 0.23417057, -0.44684739])"
5163,3984,"array([ 0.09015026, -0.4714557 ])"
5164,875,"array([ 0.06963634, -0.39862412])"
5165,3998,"array([ 0.06883544, -0.40432549])"
5166,2126,"array([ 0.11378009, -0.42255307])"
5167,2523,"array([ 0.13243199, -0.45432341])"
5168,1619,"array([-0.04083391, -0.62488888])"
5169,2412,"array([-0.03115095, -0.6219657 ])"
5170,2998,"array([-0.06318458, -0.6113656 ])"
5171,2388,"array([-0.03235619, -0.61533341])"
5172,3804,"array([ 0.18273303, -0.26827582])"
5173,4293,"array([-0.10366861, -0.58825426])"
5174,3253,"array([ 0.26126297, -0.32731929])"
5175,4831,"array([ 0.09492553, -0.53276653])"
5176,2131,"array([ 0.2066038, -0.3175335])"
5177,2643,"array([ 0.17393243, -0.36537337])"
5178,1221,"array([ 0.08374046, -0.33027598])"
5179,1330,"array([ 0.1859266, -0.3192953])"
5180,1627,"array([ 0.04667457, -0.44094563])"
5181,1280,"array([ 0.07484012, -0.46640375])"
5182,910,"array([ 0.09826717, -0.27106379])"
5183,911,"array([ 0.19845796, -0.28042936])"
5184,912,"array([ 0.13219236, -0.34551628])"
5185,2394,"array([ 0.16165179, -0.30841554])"
5186,5412,"array([ 0.1668958 , -0.34754177])"
5187,913,"array([ 0.19634294, -0.45944279])"
5188,915,"array([ 0.19566227, -0.27617159])"
5189,2117,"array([ 0.17333404, -0.28498122])"
5190,4033,"array([ 0.20130171, -0.28040003])"
5191,1979,"array([ 0.19724411, -0.419347  ])"
5192,1467,"array([ 0.12516205, -0.36431157])"
5193,1302,"array([ 0.23490725, -0.41591734])"
5194,2706,"array([ 0.12178604, -0.31734002])"
5195,3773,"array([ 0.1928304 , -0.28732733])"
5196,919,"array([ 0.15760699, -0.38962568])"
5197,3584,"array([ 0.20483227, -0.39124359])"
5198,924,"array([ 0.06568888, -0.43818055])"
5199,2074,"array([ 0.07949267, -0.44675742])"
5200,5385,"array([ 0.06743738, -0.43473236])"
5201,3942,"array([ 0.14644923, -0.33761872])"
5202,1715,"array([ 0.01132247, -0.477428  ])"
5203,2838,"array([-0.02211423, -0.49518098])"
5204,1968,"array([-0.01402195, -0.46245862])"
5205,930,"array([ 0.10457094, -0.54281559])"
5206,2162,"array([ 0.17081012, -0.29425107])"
5207,5048,"array([ 0.15131408, -0.31309558])"
5208,4319,"array([ 0.17796571, -0.52478161])"
5209,2637,"array([ 0.16472601, -0.52225552])"
5210,5122,"array([ 0.19075141, -0.49294424])"
5211,1914,"array([ 0.25916979, -0.31143617])"
5212,4187,"array([ 0.17149928, -0.40389293])"
5213,3380,"array([ 0.14355424, -0.35624362])"
5214,1420,"array([ 0.07432926, -0.43462642])"
5215,4723,"array([ 0.08603252, -0.41918046])"
5216,1721,"array([ 0.09330108, -0.40418957])"
5217,1703,"array([ 0.06983626, -0.41213788])"
5218,1316,"array([ 0.08592648, -0.43193296])"
5219,4810,"array([ 0.17929993, -0.43283688])"
5220,4893,"array([ 0.09814898, -0.54354526])"
5221,947,"array([ 0.25485496, -0.32747592])"
5222,2722,"array([ 0.16146327, -0.32800899])"
5223,1739,"array([ 0.17319629, -0.33269698])"
5224,1104,"array([ 0.15060252, -0.39726269])"
5225,5032,"array([ 0.1925807 , -0.27644927])"
5226,1974,"array([ 0.14637184, -0.51448752])"
5227,966,"array([ 0.27600876, -0.39967725])"
5228,1479,"array([ 0.16299904, -0.44622441])"
5229,971,"array([ 0.18536389, -0.51801576])"
5230,2974,"array([ 0.20817495, -0.39245701])"
5231,1029,"array([ 0.17403606, -0.42412425])"
5232,1338,"array([ 0.23903627, -0.31165376])"
5233,3435,"array([ 0.23856538, -0.37575678])"
5234,4929,"array([ 0.19334679, -0.27335687])"
5235,5126,"array([ 0.19304288, -0.294626  ])"
5236,2581,"array([ 0.18347957, -0.29578717])"
5237,1857,"array([ 0.16814718, -0.31396921])"
5238,2703,"array([ 0.14217306, -0.49876286])"
5239,984,"array([ 0.08738961, -0.40502744])"
5240,2474,"array([ 0.12515481, -0.36078565])"
5241,3014,"array([ 0.10382777, -0.30323687])"
5242,3212,"array([ 0.18596441, -0.2735977 ])"
5243,2143,"array([ 0.11573525, -0.46173099])"
5244,4973,"array([ 0.13100856, -0.46328948])"
5245,5476,"array([ 0.0967609 , -0.42534457])"
5246,3139,"array([ 0.06483855, -0.51212225])"
5247,2310,"array([ 0.24078933, -0.37844832])"
5248,3521,"array([ 0.23332141, -0.35279588])"
5249,4175,"array([ 0.09538675, -0.33528554])"
5250,3748,"array([ 0.13227179, -0.35035844])"
5251,5089,"array([ 0.10135146, -0.31270577])"
5252,4856,"array([ 0.14379375, -0.38869189])"
5253,3142,"array([ 0.22595799, -0.39357412])"
5254,5516,"array([ 0.24921663, -0.38301299])"
5255,1026,"array([ 0.2093152 , -0.30211778])"
5256,2480,"array([ 0.17975419, -0.25455832])"
5257,2889,"array([ 0.15439246, -0.4241406 ])"
5258,1360,"array([ 0.13995238, -0.37156263])"
5259,2611,"array([ 0.23684538, -0.34578826])"
5260,4617,"array([ 0.23381508, -0.41214418])"
5261,5100,"array([ 0.19182618, -0.44791388])"
5262,4742,"array([ 0.18191524, -0.52084862])"
5263,1615,"array([ 0.09854677, -0.27771186])"
5264,3808,"array([ 0.10450712, -0.32585893])"
5265,4797,"array([ 0.12458384, -0.40802296])"
5266,1847,"array([ 0.18391218, -0.44242023])"
5267,1051,"array([ 0.13017445, -0.33293102])"
5268,1052,"array([ 0.26282663, -0.30237305])"
5269,5311,"array([ 0.26657738, -0.29893947])"
5270,5392,"array([ 0.21747095, -0.39601659])"
5271,1054,"array([ 0.20858644, -0.45609919])"
5272,3397,"array([ 0.20509757, -0.50199669])"
5273,2898,"array([ 0.00434687, -0.59909025])"
5274,2960,"array([ 0.24489197, -0.32537617])"
5275,3481,"array([ 0.01893407, -0.46308748])"
5276,3797,"array([ 0.01767551, -0.46898762])"
5277,1454,"array([ 0.00496497, -0.4704228 ])"
5278,3501,"array([ 0.13912247, -0.3899303 ])"
5279,2327,"array([ 0.22816667, -0.33750663])"
5280,4264,"array([ 0.08971768, -0.47922445])"
5281,3262,"array([ 0.10527631, -0.2962549 ])"
5282,1378,"array([ 0.23189288, -0.301383  ])"
5283,1517,"array([ 0.23754931, -0.2842058 ])"
5284,2542,"array([ 0.25848507, -0.3181809 ])"
5285,3228,"array([ 0.20983411, -0.29726254])"
5286,3690,"array([ 0.12033305, -0.3049347 ])"
5287,1375,"array([ 0.14882682, -0.52750091])"
5288,2119,"array([ 0.11382671, -0.32090986])"
5289,3134,"array([ 0.23631602, -0.28969877])"
5290,4192,"array([ 0.22173259, -0.424194  ])"
5291,1708,"array([ 0.24097587, -0.42061803])"
5292,3047,"array([ 0.25569195, -0.30810655])"
5293,4621,"array([ 0.0537955 , -0.49274048])"
5294,4024,"array([ 0.05726799, -0.49639257])"
5295,5076,"array([ 0.0637235 , -0.50399132])"
5296,1941,"array([ 0.09185101, -0.5255058 ])"
5297,4136,"array([ 0.12408632, -0.45535513])"
5298,3809,"array([ 0.06867715, -0.45878192])"
5299,3957,"array([ 0.12320636, -0.35308273])"
5300,2562,"array([ 0.22427322, -0.44511955])"
5301,5501,"array([ 0.03505348, -0.57457306])"
5302,4644,"array([ 0.02774065, -0.5828325 ])"
5303,5212,"array([ 0.20447936, -0.43121586])"
5304,3369,"array([ 0.26938408, -0.38478719])"
5305,1216,"array([ 0.2775009 , -0.38816065])"
5306,4573,"array([ 0.10196559, -0.35722241])"
5307,2175,"array([ 0.1420173 , -0.35170887])"
5308,4943,"array([ 0.24110658, -0.33975427])"
5309,4529,"array([ 0.25622704, -0.34177986])"
5310,1618,"array([ 0.24306094, -0.31048117])"
5311,2466,"array([ 0.22435358, -0.27674345])"
5312,3657,"array([ 0.11051611, -0.39708808])"
5313,2317,"array([ 0.12036407, -0.41188362])"
5314,4132,"array([ 0.25051855, -0.28221594])"
5315,4305,"array([ 0.19317474, -0.40178802])"
5316,1759,"array([ 0.21104216, -0.30427151])"
5317,1552,"array([ 0.16710552, -0.42428315])"
5318,4127,"array([-0.03499127, -0.60398606])"
5319,5447,"array([ 0.00724275, -0.46073329])"
5320,4523,"array([ 0.18087068, -0.29407207])"
5321,5415,"array([ 0.2478198 , -0.32649182])"
5322,3776,"array([ 0.06808498, -0.42426987])"
5323,2116,"array([ 0.05577171, -0.44645354])"
5324,4982,"array([ 0.10920739, -0.45991104])"
5325,5138,"array([ 0.25654015, -0.33118213])"
5326,2199,"array([ 0.19102883, -0.32138239])"
5327,3169,"array([ 0.13084634, -0.53035168])"
5328,4133,"array([ 0.13740879, -0.46802363])"
5329,4994,"array([ 0.12414289, -0.3695988 ])"
5330,3943,"array([ 0.13641017, -0.39794205])"
5331,2314,"array([ 0.21868701, -0.38162404])"
5332,1195,"array([ 0.10295026, -0.28356291])"
5333,5117,"array([ 0.26168813, -0.28563357])"
5334,3627,"array([ 0.17100475, -0.26058165])"
5335,2021,"array([ 0.23134987, -0.38189631])"
5336,4381,"array([-0.06602471, -0.65342606])"
5337,1262,"array([-0.06018784, -0.64155838])"
5338,2055,"array([-0.0565317 , -0.65010046])"
5339,4691,"array([ 0.24274646, -0.31883857])"
5340,4507,"array([ 0.21130362, -0.29298771])"
5341,4964,"array([ 0.11150716, -0.48601226])"
5342,1818,"array([ 0.24315897, -0.30729042])"
5343,1284,"array([ 0.18313551, -0.2571079 ])"
5344,5092,"array([-0.0035477 , -0.58709783])"
5345,3790,"array([-0.0816185 , -0.54499683])"
5346,2988,"array([-0.06617225, -0.54688503])"
5347,4806,"array([ 0.22626049, -0.39863496])"
5348,1907,"array([ 0.0947529 , -0.31179919])"
5349,2782,"array([ 0.1418505 , -0.27018711])"
5350,4476,"array([ 0.19400602, -0.26312756])"
5351,1400,"array([ 0.08976295, -0.33430997])"
5352,4257,"array([ 0.20045725, -0.32852107])"
5353,5512,"array([ 0.14072014, -0.36304948])"
5354,5145,"array([-0.03062939, -0.54671772])"
5355,3258,"array([ 0.13270894, -0.37317109])"
5356,3793,"array([ 0.21383264, -0.43117684])"
5357,1353,"array([ 0.10745931, -0.50222676])"
5358,4108,"array([ 0.19728485, -0.29772613])"
5359,2273,"array([ 0.20121383, -0.27410158])"
5360,5510,"array([ 0.11002839, -0.35036194])"
5361,1315,"array([ 0.07762608, -0.52416512])"
5362,4883,"array([ 0.06954463, -0.47881862])"
5363,4212,"array([ 0.04669047, -0.46495932])"
5364,3628,"array([ 0.06230913, -0.48064403])"
5365,1846,"array([ 0.14885856, -0.4753799 ])"
5366,3088,"array([ 0.06091979, -0.46276738])"
5367,2911,"array([ 0.11912646, -0.47495786])"
5368,4801,"array([ 0.12195623, -0.44497539])"
5369,4983,"array([-0.01580887, -0.6111855 ])"
5370,3820,"array([ 0.14100267, -0.32145977])"
5371,5498,"array([ 0.10055805, -0.46107234])"
5372,4759,"array([ 0.09102088, -0.51277702])"
5373,1325,"array([ 0.16656344, -0.30161856])"
5374,2638,"array([ 0.16646791, -0.27477194])"
5375,1332,"array([-0.0010253 , -0.46911288])"
5376,2598,"array([-0.00082709, -0.46142108])"
5377,4881,"array([ 0.10865989, -0.40820307])"
5378,1340,"array([ 0.09406849, -0.41465653])"
5379,5343,"array([ 0.07253645, -0.42706455])"
5380,1948,"array([ 0.19229647, -0.42798651])"
5381,4664,"array([ 0.1628726 , -0.30250453])"
5382,2665,"array([ 0.16509303, -0.30345733])"
5383,1850,"array([ 0.2618493, -0.3809767])"
5384,1366,"array([ 0.25618386, -0.29466378])"
5385,4647,"array([ 0.06605704, -0.47045704])"
5386,3670,"array([ 0.08391966, -0.30673285])"
5387,5240,"array([ 0.19295137, -0.51214734])"
5388,1377,"array([ 0.0152101, -0.5540007])"
5389,2693,"array([ 0.0601433 , -0.49062543])"
5390,4897,"array([ 0.23697626, -0.40150531])"
5391,5222,"array([ 0.26905967, -0.3682483 ])"
5392,4219,"array([ 0.22846154, -0.41168983])"
5393,3832,"array([ 0.144537  , -0.35882593])"
5394,4424,"array([-0.01208614, -0.50121817])"
5395,3308,"array([-0.01024337, -0.50953465])"
5396,4670,"array([-0.01439563, -0.48287179])"
5397,2731,"array([ 0.25942188, -0.3341911 ])"
5398,5148,"array([ 0.10202483, -0.2987233 ])"
5399,3415,"array([ 0.18655167, -0.26298891])"
5400,1659,"array([ 0.00287485, -0.45653136])"
5401,3741,"array([-0.00266318, -0.5744247 ])"
5402,4116,"array([ 0.03159433, -0.54210837])"
5403,1531,"array([-0.00801986, -0.59835065])"
5404,2626,"array([ 0.22445334, -0.40327626])"
5405,2113,"array([ 0.07349357, -0.47762953])"
5406,1692,"array([ 0.08928799, -0.54357127])"
5407,3833,"array([-0.07980275, -0.56964889])"
5408,4844,"array([ 0.22115025, -0.27372464])"
5409,2415,"array([ 0.21660365, -0.32241252])"
5410,2926,"array([-0.00944281, -0.59139639])"
5411,4891,"array([-0.0386008 , -0.59917169])"
5412,3396,"array([ 0.0891125 , -0.30411472])"
5413,3974,"array([ 0.23860698, -0.34093062])"
5414,1501,"array([ 0.06224778, -0.47316081])"
5415,2765,"array([ 0.07846071, -0.47015811])"
5416,3599,"array([ 0.03066296, -0.58899746])"
5417,4167,"array([ 0.03464043, -0.58533369])"
5418,4850,"array([ 0.11057904, -0.35448356])"
5419,2265,"array([ 0.2356002 , -0.32712722])"
5420,4514,"array([ 0.15134681, -0.39139008])"
5421,1530,"array([ 0.07122799, -0.48200127])"
5422,3630,"array([ 0.09439807, -0.47773377])"
5423,1936,"array([ 0.0775369 , -0.48505016])"
